Shraddha Sarovar Portico Shirdi,HTLGBO1000000001,Hotel,Pimpalwadi Road/ Shirdi,Shirdi,Maharashtra,India,regular,4,19.76938842,74.48387091
Shree Aditya  Hotel,HTLGBO1000028306,Hotel,Near Nagaur Bus Stand Ajmer Road,Nagaur,Rajasthan,India,regular,0,27.1991222,73.740924
Snow Monk Camp,HTLGBO1000055002,Tent,Village Salli BO/ Shahpur Kangra,Kangra,Himachal Pradesh,India,regular,0,32.0998031,76.2691006
SivaMurugan Hotels,HTLGBO1000006834,Hotel,60/ Feet Main Road/ Near New Bus stand/  Kumbakonam,Kumbakonam,Tamil Nadu,India,gostays,2,10.95839038,79.38536593
Sneh Deep Guest House,HTLGBO1000019840,Guest House,B-33/Sethi Colony/Pustakalaya Marg/Near Transport Nagar/ Jaipur,Jaipur,Rajasthan,India,regular,0,26.9059304,75.8413563
Simran Heritage Pvt. Ltd.,HTLGBO1000005071,Hotel,Satkar Street/Opposite Hotel Simran/ StationRoad/Raipur492009(C.G.),Raipur,Chhattisgarh,India,regular,3,21.25665878,81.63344155
Spice Grove By Mandhaara,HTLGBO1000001648,Hotel,No1/39K/Munnar Road/Anakkara Po,Thekkady,Kerala,India,regular,4,9.663195866,77.1586317
Soorya Beach Resort,HTLGBO1000012824,Resort,East Coast Road/ Bommaiyar Palayam/ (way to chennai) Near Auroville,Pondicherry,Pondicherry,India,regular,3,11.9887239,79.8466554
SHRI BABA LAUGE,HTLGBO1000071468,Hotel,Dr.katju Road/ Johnstonganj/ Allahabad - 211003 near railway stataion,Allahabad,Uttar Pradesh,India,regular,0,25.4358011,81.846311
SoulVaas Prime Plaza,HTLGBO1000042080,Hotel,Plot No. 7-9/ Near Medanta Hospital/Sec. 39/ Gurgaon-122003(Haryana),Gurgaon,Haryana,India,gostays,3,28.44222661,77.04613328
Sri Krishna Residency,HTLGBO1000038330,Hotel,No.16/24/3rd Main Road/Thillai Ganga Nagar/Nanganallur,Chennai,Tamil Nadu,India,regular,0,12.98920336,80.19304727
Spectrum Hospitality Prahladnagar,HTLGBO1000086312,Service Apartment,B/121/ Palm green flats/ Prahlad Nagar/Ahmedabad,Ahmedabad,Gujarat,India,regular,0,23.0120338,72.510754
Spirit Desert Camp,HTLGBO1000009324,Resort,Opp Sam Sand Dunes/ Jaisalmer,Jaisalmer,Rajasthan,India,regular,0,26.84811162,70.54888538
SITARA GRAND MIYAPUR,HTLGBO1000091992,Hotel,Opp.Cine Town Multiplex/Serial No. 61/64/65/66/Miyapur Junction,Hyderabad,Andhra Pradesh,India,regular,0,17.5125114,78.3522278
Shree Ganesh Regency,HTLGBO1000004961,Hotel,#104/D.V.G. Road/ Basvangudi,Bangalore,Karnataka,India,regular,2,12.9414357,77.57113799
Siesta Sunrise CJ 216,HTLGBO1000049190,Service Apartment,No. 216/ CJ Block/ Sector II/ Salt Lake City/ Kolkata  700091,Kolkata,West Bengal,India,regular,2,22.5895296,88.4243333
Sky view Hotel,HTLGBO1000063828,Hotel,1st A Road/ Sardarpura/ near sanichar ji ka than/ Jodhpur,Jodhpur,Rajasthan,India,regular,1,26.2819121,73.0127192
Sri Krishna Residency,HTLGBO1000081446,Hotel,Ashoka Nagar/6th Cross/ Bh Road/ Opposite Government College,Tumkur,Karnataka,India,regular,0,13.3415541,77.1053673
SREESAKTHI RESIDENCY,HTLGBO1000062720,Hotel,No.71/ Nellukara Street/ Kanchipuram,Kanchipuram,Tamil Nadu,India,regular,1,11.1271225,78.6568942
Sri Marutham Lodge,HTLGBO1000058710,Lodge,84/84/ 8th street/ cross cut road/Gandhipuram,Coimbatore,Tamil Nadu,India,regular,1,11.0168445,76.9558321
Shree Balaji Vishram Gruha,HTLGBO1000027580,Lodge,Wai Panchgani Road/ Dhandeghar/ Panchgani,Panchgani,Maharashtra,India,regular,0,17.9234241,73.7976812
Shree Swaminarayan Aashram Vadtal,HTLGBO1000089898,Tent,DU117/9 to 117/4/Bhookimata-Ujjad kheda Road/,Ujjain,Madhya Pradesh,India,regular,0,23.1793013,75.7849097
SINGLA HOTEL &amp; RESTAURANT,HTLGBO1000065934,Hotel,singla hotel and restaurant opp traffic police thana jaipur road hanumangarh town rajasthan,Hanumangarh,Rajasthan,India,regular,4,29.58198784,74.32293492
Shri Balaji Service Apartment,HTLGBO1000078552,Service Apartment,Gulmohar Apartment/ Amravati Road/ Tilak Nagar/ Nagpur,Nagpur,Maharashtra,India,regular,0,21.1466607,79.0594189
Shudhdeep Aashiyana,HTLGBO1000037188,Guest House,P- 5/1/DLF Phase -2 /Gurgaon,Gurgaon,Haryana,India,regular,0,28.48467662,77.09015952
SOLANG COTTAGE,HTLGBO1000060680,Cottage,SOLANG VALLEY / MANALI-ROHTANG ROAD/ P.O. PALCHAN/ MANALI,Manali,Himachal Pradesh,India,regular,3,32.31021537,77.1772561
Sree Nandanam Residency,HTLGBO1000044824,Lodge,11/Gokul 1stage/1 Phase/Mathikere Main Road(Next LIC Office),Bangalore,Karnataka,India,regular,1,13.02919674,77.55915687
South View Home,HTLGBO1000074302,Homestay,Near Kisama Heritage Village/Kohima,Kohima,Nagaland,India,regular,0,25.6086584,94.1193028
Space 4 Resorts,HTLGBO1000006584,Resort,governor shola road Near Fernhill Palace,Ooty,Tamil Nadu,India,regular,3,11.398866,76.68631
SITARA GRAND,HTLGBO1000091252,Hotel,MIG/1st  2nd Phase/Plot No:15-24-20/21/22/Road No.1/KPHB Colony/Opp. Prasad Hospital/Kukatpally,Hyderabad,Andhra Pradesh,India,regular,0,17.4947934,78.3996441
Skylark Houseboat,HTLGBO1000006319,Houseboat,Kavanattinkara/Kumarakom/Kottayam,Kumarakom,Kerala,India,regular,0,9.627935,76.4302771
sri hari kiran residency,HTLGBO1000038744,Lodge,13-6-616/J3/19/1/Tirumala Bypass Road Arch/Opp. Srinivasam/Behind APSRTC Busstand/ P.K Layout/ Tirupati,Tirupati,Andhra Pradesh,India,regular,0,13.6312406,79.4269356
Sneha Bhawan,HTLGBO1000072254,Homestay,Manager/ Sneha Bhawan/ First Floor Kohora PO: Kaziranga National Park Dist: Golaghat (Assam),Kaziranga,Assam,India,regular,0,26.6,93.466667
Soho Corbett Resort,HTLGBO1000084374,Hotel,Corbett National Park/  Chunakhan/ Ramnagar,Corbett,Uttarakhand,India,regular,1,29.3947643,79.1264997
Skylink Suites,HTLGBO1000013149,Hotel,H7 South Extension/ Part 1/  New Delhi and NCR/ India 110049,Delhi,Delhi,India,regular,3,28.5714407,77.22160406
Sowmya Sree Lodge,HTLGBO1000072198,Lodge,Subash Road/meda parvathamma convention hall,Anantapur,Andhra Pradesh,India,regular,1,14.6818877,77.6005911
Shri Govind Highway Motel,HTLGBO1000033432,Motel,Hatniyapali Lansdowne Garhwal/ Kotdwar Badrinath Road/,Lansdowne,Uttarakhand,India,regular,0,29.86889933,78.65295232
Spoontree BnB,HTLGBO1000054730,BnB,A- 1/4 Dlf Phase 1/ Dlf City/ opposite Qutub plaza market,Gurgaon,Haryana,India,gostays,0,28.47300269,77.10081747
Sri Sai Sadan,HTLGBO1000009699,Hotel,Near Prashanth nilayam/ puttaparthi.,Puttaparthi,Andhra Pradesh,India,regular,2,14.1646645,77.8120422
sree residency,HTLGBO1000019012,Hotel,#30-14-6/ Beside Rao Auto Mobile/ Near Saraswathi Park dabagardens v.s.p,Visakhapatnam,Andhra Pradesh,India,regular,1,17.7140459,83.3002987
Silica Beach Resort,HTLGBO1000070474,Resort,Near Amison seafood factory/ Post-Tarkarli/ Malvan,Malwan,Maharashtra,India,regular,1,16.0370463,73.4847782
SHREE LODGE,HTLGBO1000067984,Hotel,2012/7 chuna mandi /paharganj/new delhi-110055,Delhi,Delhi,India,regular,0,28.6435481,77.2110547
Sri Venkateshwara Residency,HTLGBO1000002717,Hotel,Murnad Road/ Madikeri/ Coorg,Coorg,Karnataka,India,regular,2,12.4027466,75.743835
Sona Lodging,HTLGBO1000047998,Lodge,Bhargav Palace/Mira Bhayander Road - Near Docomo Gallery,Thane,Maharashtra,India,regular,0,19.0759837,72.8776559
Shree Siddheshwar Hotel,HTLGBO1000061930,Homestay,Beach Devbag Sangam Road/ Near Siddheshwar Temple/ Rd To Tarkarli Beach,Malwan,Maharashtra,India,regular,0,15.97591841,73.49799268
SNOW COUNTRY MANALI,HTLGBO1000084726,Hotel,NAGGAR ROAD/ALEO/ NEW MANALI  175131,Manali,Himachal Pradesh,India,regular,0,32.229129,77.1965914
SREE LAKSHMI TOURIST HOME,HTLGBO1000080342,Hotel,EAST NADA GURUVAYOOR 680101,Guruvayoor,Kerala,India,regular,0,10.5945113,76.042154
Sohal Hotel &amp; Resort,HTLGBO1000034122,Hotel,P.O Four Fields/Bye Pass GT Road,Amritsar,Punjab,India,regular,2,31.6339793,74.8722642
SHUBHAM NIWAS,HTLGBO1000015656,Lodge,SHUBHAM NIWAS/ Bhose Khind Village. Mahabaleshwar Panchgani Road/ Mahabaleshwar,Panchgani,Maharashtra,India,regular,0,17.92624461,73.75894638
Singhi Villa Guest House,HTLGBO1000052508,Guest House,582-583/ Pencil Wali Building/ Opp. U.N. Automobiles// Goverdhan Villas/ Sajjan Nagar/ Udaipur,Udaipur,Rajasthan,India,regular,2,24.53554196,73.68136538
Sparsa Resorts (Kanyakumari),HTLGBO1000002855,Resort,6/112 B/ Beach Road/ Near Sunset point,kanyakumari,Tamil Nadu,India,regular,0,8.080476176,77.54327283
Sky Light Guest House,HTLGBO1000070638,Guest House,Chandanwari Road/ Pahalgam/ Anantnag - 192126,Pahalgam,Jammu and Kashmir,India,regular,0,33.7049708,75.2479061
Shri Guest House,HTLGBO1000066770,Guest House,17/122A/ Dashashwamedh Ghat Rd/ Near Maa Ganga Temple/ Opp. Jal Police/ Dashaswmedh Ghat/ Bangali Tola/ Varanasi/ Uttar Pradesh 221001,Varanasi,Uttar Pradesh,India,regular,1,25.3176452,82.9739144
Shree Samarth Krupa Bungalow,HTLGBO1000030974,Bungalow,Shree Samarth Krupa Bungalow/ (Machutar village) satara medha road At-Bhalgi,Mahabaleshwar,Maharashtra,India,regular,0,17.8887566,73.7220197
SMB Residency,HTLGBO1000009634,Hotel,SMB Residency Hotel/910 Khatiwala Tank Tower Chouraha / Transport Nagar Indore/ Madhya Pradesh - 452010,Indore,Madhya Pradesh,India,regular,1,22.69813794,75.86451546
Sreepadmam Homestay,HTLGBO1000066244,Homestay,Mr. N. Padmanabhan/ Sreepadmam/ Panamaram/ Wayanad,Wayanad,Kerala,India,regular,0,11.703206,76.0833999
Spic n Span Hotel,HTLGBO1000002202,Hotel,Old Road/ Leh,Leh,Jammu and Kashmir,India,regular,3,34.15952918,77.58165349
Snow Retreat,HTLGBO1000020856,Hotel,Beside BSNL tower /Lachen North Sikkim,Lachen,Sikkim,India,regular,1,27.6890569,88.7429723
Skyla Serviced Apartments- Road No 13 Banjara Hills,HTLGBO1000070402,Service Apartment,# 8-2-675/k/ Road No. 13/ Banjara Hills/ Hyderabad - 500 034. Andhra Pradesh/ India.,Hyderabad,Andhra Pradesh,India,regular,0,17.40992241,78.44648078
Shree Jee Bhawan,HTLGBO1000054622,Hotel,Shree Jee Bhawan Main Road/ Sitapur,Chitrakoot,Uttar Pradesh,India,regular,1,25.1812389,80.8571521
SHRI HARI HOTEL,HTLGBO1000073484,Hotel,Congress nagar Road/ Rukhmini Nagar/ Amravati  / Hamalpura Maharashtra,Amravati,Maharashtra,India,regular,0,20.92737,77.7671112
SILVER PARK GUEST HOUSE,HTLGBO1000052232,Service Apartment,No.42/ Naval Hospital Road/Periamet/,Chennai,Tamil Nadu,India,regular,0,13.0827279,80.266817
Sierra Vale,HTLGBO1000077576,Bungalow,996/3/ Nanjanad Avalanchi Road/ Appukodu M Palada/ Nanjanad Village/,Ooty,Tamil Nadu,India,regular,1,11.4064138,76.6932438
Shweta Inn,HTLGBO1000009671,Guest House,Q-98/ South City-1/ Nr. Sec-40 market / Gurgaon-122002.,Gurgaon,Haryana,India,regular,0,28.572029,77.183238
Shraddha Holiday Homes,HTLGBO1000058896,Service Apartment,gold valley sector 2,Lonavala,Maharashtra,India,regular,1,18.7802463,73.4032874
Singh residency,HTLGBO1000077244,Hotel,Nagar Shirdi Road/ Ahmednagar Ho/  Dsp Chowk/ Near Tarakpur Bus Stop,Ahmadnagar,Maharashtra,India,regular,0,19.0952075,74.7495916
Sri upendhra theertha nilayam,HTLGBO1000064630,Hotel,near state bank of india/mantralayam.,Mantralayam,Andhra Pradesh,India,regular,0,15.9326467,77.4050291
Siyaram Guest House,HTLGBO1000012234,Guest House,B1/141-B/ Assi Gath,Varanasi,Uttar Pradesh,India,regular,0,25.2857954,83.0053145
Sri Matha Homestay,HTLGBO1000067050,Homestay,Near Grama Panchayat Office/ Horanadu Chikmagalur,Chikmagalur,Karnataka,India,regular,0,13.2343586,75.3557927
Shree Haldi Ghati Palace,HTLGBO1000021422,BnB,Nr. haldi Ghati Museum/ Balicha/ Haldighati/ Khamnor,Rajsamand,Rajasthan,India,regular,0,25.07,73.88
Sri Hari Iyengar's Plaza,HTLGBO1000045206,Lodge,267/ Lakshmivilasa Road/Beside Jaganmohan Palace,Mysore,Karnataka,India,regular,0,12.30607934,76.65049826
Sona South City - Business Hotel,HTLGBO1000009717,Hotel,F 66 South City 1/ Opposite Fortis/ unitech business park,Gurgaon,Haryana,India,regular,3,28.4569343,77.06976327
Sree Bhavani Palace,HTLGBO1000007282,Hotel,446/ Old Taluk Cutchery Rd/ Upparpete/ Cottonpet /bangalore-560053,Bangalore,Karnataka,India,regular,0,12.9733923,77.5696047
Solanki Guest House,HTLGBO1000049534,Hotel,Near Mahalaxmi Temple/ Opposite commerce college. Azad chowk,Kolhapur,Maharashtra,India,regular,1,16.6913076,74.2448662
Spice Cottage,HTLGBO1000083258,Hotel,AE 532 Near kwality Bus Stop .Sec 1 Salt lake,Kolkata,West Bengal,India,regular,3,22.5925272,88.4066297
SIDDHAI RESORT,HTLGBO1000083968,Resort,Shrivardhan Road/ Diveagar - 402404/ Near Suvarna Ganesh Temple/ Near Marathi School,Diveagar,Maharashtra,India,regular,0,18.1573576,72.9991794
Sikkim Tourist Center,HTLGBO1000030394,Hotel,Upper Pelling/West sikkim,Pelling,Sikkim,India,regular,3,27.3019861,88.2383218
Sri Vinayaka Regency Deluxe Lodge,HTLGBO1000007642,Lodge,#22/ Cottonpet Main Road,Bangalore,Karnataka,India,regular,0,12.973017,77.5702926
SILICON HEARTH -1,HTLGBO1000076314,Service Apartment,# 174/ Nagavara Palya Road/ CV Raman Nagar Post/ Bangalore/ Karnataka/ India (Off Old Madras Road / Rear Side of Big Bazaar) (Very close to Bagmane Tech Park),Bangalore,Karnataka,India,regular,0,12.9854542,77.6639248
Silverlining &amp; Family Retreat,HTLGBO1000018082,Guest House,Morjim - Ashvem road/ new wada Morjim Pernem goa,Goa,Goa,India,regular,0,15.6377463,73.7255145
Sri Trupthi Comforts,HTLGBO1000004036,Hotel,# 18 and 19/ 4th Cross/ 5th Main/ W.H.Hanumanthappa Road/,Bangalore,Karnataka,India,regular,2,12.9790936,77.5777031
Sree Valsam Residency,HTLGBO1000076166,Hotel,M C Road/ Kulanada/ Pandalam/ Pathanamthitta Kerala,Pathanamthitta,Kerala,India,regular,0,9.2338123,76.732737
Sparrow  House Gandhrav Nagari,HTLGBO1000059826,Service Apartment,Row House No.16/Row House Soc.Gandhrav Nagari/Opp.Jayganesh Samrajya/Moshi,Pune,Maharashtra,India,regular,2,18.6731051,73.8477874
Sreekrishna houseboat two bedroom,HTLGBO1000063260,Houseboat,Stand 3 North of Finishing Point and Ramada Resort/ Punnamada Road / Alappuzha,Alleppey,Kerala,India,regular,2,9.4980667,76.3388484
Shri Drona Hotel,HTLGBO1000047294,Hotel,160/ Main NH-24/ Khora Colony/ Adarsh Nagar/ Opp. Indirapuram/ Ghaziabad,Noida,Uttar Pradesh,India,regular,1,28.5355161,77.3910265
Snow Valley Resort,HTLGBO1000000115,Resort,Snow View Area/ The Mall,Dalhousie,Himachal Pradesh,India,regular,3,32.53855533,75.96990564
SHREE GANESH FARM HOUSE,HTLGBO1000085570,Resort,Revdanda-Murud Rd/ Kashid/ Maharashtra 402202,Murud Janjira,Maharashtra,India,regular,0,18.441977,72.9065824
SHIVLINGA TOURIST COMPLEX,HTLGBO1000054738,Hotel,Gangotri Highway/ Lakheshwar/ Uttarkashi/ Uttarakhand (India),Uttarkashi,Uttarakhand,India,regular,1,30.7268307,78.4354042
SreeKamal Residency,HTLGBO1000080494,Lodge,West Nada/ Opposite ICICI Bank/Guruvayoor,Thrissur,Kerala,India,regular,0,10.5276416,76.2144349
Sholas Residency,HTLGBO1000045808,Hotel,Shorom palace Road  Charring cross  Ooty,Ooty,Tamil Nadu,India,regular,2,11.40967128,76.70957095
SHRAYA HOUSE BOAT (B),HTLGBO1000061656,Houseboat,A.T.C Bhavan/ Kirthee Nagar/ House No.26/Thiruvampady P.O./ Alleppey 688002/ Kerala/ S.India,Alleppey,Kerala,India,regular,0,9.4980667,76.3388484
Siris 18,HTLGBO1000008366,Hotel,18 Siris Road/T1/1/ DLF Phase III,Gurgaon,Haryana,India,gostays,3,28.49097794,77.10731059
Space Inn`,HTLGBO1000088060,BnB,133/sector-43 adjoining golf course road behind mercedes benz and Dell Building Gurgaon,Gurgaon,Haryana,India,regular,0,28.4641637,77.0823482
Shree Jagdish Mahal,HTLGBO1000019232,Hotel,Shree Jagdish MahaL Heritage Hotel Near Vidhya Niketan School/ Rao ji ka hata/ Jadiyon ki oll/ Udaipur-313001 Rajasthan (INDIA ),Udaipur,Rajasthan,India,regular,3,24.58,73.68
Sri Pavitra Residency,HTLGBO1000072922,Hotel,B.H Road/ Sagar/ Shimoga Dist/ Karnataka State,Sagar,Karnataka,India,regular,0,14.1691624,75.0307577
SixSenses,HTLGBO1000070748,Hotel,beach Front/Mandarmani,Mandarmani,West Bengal,India,regular,0,21.6547209,87.6785803
Sohum Homes,HTLGBO1000071678,Service Apartment,Cupid bungalow No. 2/ Suchidham Complex/ Near Dindoshi Depot/ Landmark- I.O.C. Res. Comp./  Goregaon East/ Mumbai - 400063.,Mumbai,Maharashtra,India,regular,1,19.0759837,72.8776559
Slumber Bed and Breakfast,HTLGBO1000000537,BnB,A 3 First Floor Anupam Enclave Phase 1 Ignou Road/Near Saket Metro Station,Delhi,Delhi,India,regular,0,28.5204566,77.20164922
Signature Boutique Hotel,HTLGBO1000014492,Hotel,85/1/2/3/ Bicholi Road/ Indore Gpo/ Near Blue Water Park/ Bicholi Hapsi/ Indore,Indore,Madhya Pradesh,India,regular,0,22.7176294,75.9390662
Shree Balaji Residency,HTLGBO1000065432,Hotel,Near Killa Gate/ Kalidash Medan/ Maheshwar (M.P.),Maheshwar,Madhya Pradesh,India,regular,0,22.1772853,75.5829782
Soorya Residency,HTLGBO1000068884,Hotel,Robinson Road/ Palakkad 1 Kerala/ India.,Palakkad,Kerala,India,regular,1,10.7867303,76.6547932
Spiti Valley Hotel,HTLGBO1000055458,Hotel,near sakya monastery Kaza/ Himachal Pradesh 172114,Kaza,Himachal Pradesh,India,regular,0,32.22791676,78.07161257
Skylark Hotel,HTLGBO1000077958,Hotel,Nh-24/ Ghaziabad/  Garhmukteshwar,Ghaziabad,Uttar Pradesh,India,regular,0,28.073363,79.6346464
Sreekrishna houseboat five bedroom deluxe,HTLGBO1000063730,Houseboat,Stand 6 North of Finishing Point and Ramada Resort/ Punnamada Road / Alappuzha,Alleppey,Kerala,India,regular,2,9.4980667,76.3388484
Shubh-aarambh,HTLGBO1000029824,Hotel,maa bamleshwari temple main road,Dongargarh,Chhattisgarh,India,regular,0,21.18842,80.75875
Shree Garden and Resorts,HTLGBO1000058840,Hotel,A B Road/ Sendhwa Ho/ Near Goshala,Barwani,Madhya Pradesh,India,regular,0,21.6818986,75.0942651
Siala Guest House,HTLGBO1000044752,Hotel,Fort road Ladakh/ 194101 Leh/ India,Leh,Jammu and Kashmir,India,regular,0,34.1525864,77.5770535
SnoozOtel,HTLGBO1000048750,Hostel,175/ 8th Main Road/  BEML Layout/ KamalaNagar/ Basaveshwarnagar/  Bangalore  560 079,Bangalore,Karnataka,India,regular,0,12.9874689,77.6049218
Sinclairs Retreat Ooty,HTLGBO1000003147,Resort,Gorishola Road,Ooty,Tamil Nadu,India,regular,3,11.40921984,76.71993576
SITARA GRAND BANJARA HILLS,HTLGBO1000091556,Hotel,Road No.12/Banjarahills/H.No.8-2-696/697/Beside SBI Banjara Hills,Hyderabad,Andhra Pradesh,India,regular,0,17.4138277,78.4397584
Sreelakshmi Residency,HTLGBO1000008377,Hotel,Near Madha Amrthamayi Ashram/ Elippakulam p.o/ Chooonad/ Vallikunnam,Alleppey,Kerala,India,regular,4,9.139427878,76.55245733
Shri Balaji Guest House,HTLGBO1000074178,Hotel,Station Road/ Near Dak Banglow/Opp Hotel Raj Mahal/ Bikaner,Bikaner,Rajasthan,India,regular,0,28.0229348,73.3119159
Southern Plaza,HTLGBO1000002871,Hotel,73 Sothern Avenue/  NEAR SOUTHERN AVENUE SWIMMING CLUB /Kolkata,Kolkata,West Bengal,India,regular,3,22.5134233,88.356013
shree shyam guest house,HTLGBO1000091842,Hotel,L-481/ SECTOR-24/ ROHINI/,Delhi,Delhi,India,regular,0,28.7277254,77.0928795
Sri Durga Residency,HTLGBO1000003982,Hotel,31/519-A/ Pakkoda Point Road,Yercaud,Tamil Nadu,India,regular,1,11.77659305,78.22205807
Sky Hotel,HTLGBO1000007457,Hotel,SKY HOTEL Building No. EC - 100 / Scheme No. - 94 C /Ring Road /Indore Opp Hotel Radisson / Effotel,Indore,Madhya Pradesh,India,regular,3,22.74975064,75.90379827
Sri Hayagriva,HTLGBO1000008727,Hotel,52/A1 amma mandapam road/ srirangam.,Tiruchirappalli,Tamil Nadu,India,regular,2,10.85313996,78.68937267
Silver Holiday Cottages,HTLGBO1000063970,Cottage,Anna Salai/ Near Lake Point/ Yercaud/ Tamil Nadu 636602,Yercaud,Tamil Nadu,India,regular,0,11.7841423,78.2102296
SK Premium Park,HTLGBO1000007797,Hotel,1B/ Sub District Center Hari Nagar/,Delhi,Delhi,India,gostays,4,28.630276,77.11355924
Silver Oak Vatika,HTLGBO1000065062,Resort,271/ Pipliyapala/ Rajeev Gandhi Circle/ Ring Road/ Indore (M.P.),Indore,Madhya Pradesh,India,regular,0,22.732007,75.9020854
Sparrow  House Sant Nagar,HTLGBO1000018414,Service Apartment,Padmakunj/ Sector 4/ Plot No.7/ Behind Sainath Hospital/ Sant Nagar Moshi Pradhikaran,Pune,Maharashtra,India,regular,0,18.6552517,73.8471204
Sri Abirami Lodge,HTLGBO1000006836,Lodge,12/ John Selvaraj Nagar/ New Bus stand Kumbakonam,Kumbakonam,Tamil Nadu,India,regular,0,10.9616945,79.3881132
SIVA LODGE,HTLGBO1000060658,Lodge,1/ Adivaram Road/ Bharati Nagar/ South Anna Nagar/ South Anna Nagar/ Palani/ Tamil Nadu 624601,Palani,Tamil Nadu,India,regular,0,10.4408698,77.5306082
Siesta Hitech,HTLGBO1000029518,Hotel,55/E/ Gachibowli-Miyapur Road/ Kondapur/ Beside KIMS Hospital.,Hyderabad,Andhra Pradesh,India,gostays,4,17.4667858,78.3674687
Sri Sri Executive Lodging &amp; Hotel,HTLGBO1000083986,Hotel,757/'B'/Ward/Near Commerce College/Azad Chowk.,Kolhapur,Maharashtra,India,regular,0,16.6945202,74.2300381
Shiwalik Regency,HTLGBO1000002945,Hotel,The Ridge/ Near Christ Church,Shimla,Himachal Pradesh,India,gostays,3,31.102091,77.1775677
Spectrum Hospitality Satellite,HTLGBO1000055908,Service Apartment,223/Manekbaug Society/On Manekbaug Post Office/Opp Water Tank/Manekbaug,Ahmedabad,Gujarat,India,regular,0,23.016721,72.5425611
Snow Drops Homestay,HTLGBO1000058234,Homestay,PB No 52/ Letchmi Estate/ Munnar,Munnar,Kerala,India,regular,1,10.08439619,76.90512656
Shri Sai Tirumala,HTLGBO1000072438,Hotel,bye pass road/ tirupati,Tirupati,Andhra Pradesh,India,regular,1,13.6739092,79.3511379
Soorya International,HTLGBO1000031404,Hotel,No 345-A/ Ooty Main Road Mettupalayam  Coimbatore,Mettupalayam,Tamil Nadu,India,regular,2,11.30390718,76.93732827
